User_ID,Age,Gender,Location,New_Social_Media_Follower,User_Lifetime_Days,Product_Purchased,Spend,Converted_to_Course,Product_Rating,NPS_Score,Days_Since_Last_Interaction,Churned,Group,Converted,Upsell_Revenue,Home_Website_Interaction_Count,Time_to_Conversion,Conversion_Channel,Engagement_Score,Funnel_Stage,Ad_Exposure_Count,Referral_Count,Previous_Purchase_History,Location_Tier
655,38,Female,Midwest U.S.,1,104,,40,0,1,6.268571661171491,26.0,0,Treatment,1,30,1,0,,46.71532846715328,Lead,0,1,0,Suburban
656,34,Male,West U.S.,0,167,eBook,30,0,5,8.889974355843204,20.0,0,Treatment,0,30,12,0,,35.76642335766424,Lead,3,0,0,Suburban
657,44,Non-binary,Midwest U.S.,0,268,Data Course,45,0,4,7.408311963202673,37.0,0,Control,1,30,6,0,,54.01459854014598,Engaged,2,2,0,Urban
658,42,Male,Europe,0,210,eBook,30,0,4,3.98909105710913,31.0,0,Control,0,30,24,0,,60.58394160583942,Engaged,2,3,0,Rural
659,35,Male,Southwest U.S.,1,142,1-1 Session,31,1,2,7.294337932999554,18.0,0,Treatment,1,30,23,0,,29.1970802919708,Lead,0,1,0,Suburban
660,28,Female,Northeast U.S.,0,337,,106,0,3,5.926649570562137,38.0,1,Treatment,0,30,6,0,,65.69343065693431,Lead,5,1,0,Urban
661,29,Female,Midwest U.S.,1,101,Bundle,60,1,2,10.0,38.0,1,Treatment,1,30,1,0,,9.48905109489051,Lead,2,1,0,Suburban
662,22,Non-binary,Northeast U.S.,0,284,Bundle,60,1,5,4.558961208124721,33.0,1,Control,1,30,0,0,,67.15328467153284,Lead,0,4,0,Urban
663,39,Female,Northeast U.S.,0,113,1-1 Session,12,1,-3,5.8126755403590185,36.0,0,Control,0,30,5,0,,45.25547445255474,Engaged,2,2,1,Rural
664,26,Non-binary,Southwest U.S.,0,187,,0,0,3,3.647168966499776,33.0,0,Control,0,30,14,0,,51.09489051094891,Lead,1,0,1,Suburban
665,37,Female,Europe,0,196,1-1 Session,130,1,2,8.548052265233853,37.0,0,Control,1,30,0,0,,32.846715328467155,Lead,5,2,0,Urban
666,28,Female,West U.S.,0,215,eBook,30,0,-1,7.408311963202673,20.0,0,Treatment,1,30,2,37,Referral,67.15328467153284,Converted,13,4,1,Rural
667,25,Male,West U.S.,0,318,Data Course,45,1,2,9.687792567265031,53.0,0,Control,0,30,18,0,,78.1021897810219,Lead,4,2,0,Urban
668,21,Non-binary,West U.S.,0,332,1-1 Session,105,1,4,7.0663898725933185,35.0,0,Control,0,30,12,0,,79.56204379562044,Lead,2,0,0,Suburban
669,21,Female,Europe,1,72,eBook,30,0,2,6.610493751780845,3.0,0,Treatment,1,30,13,0,,8.02919708029197,Engaged,0,2,0,Urban
670,34,Male,Europe,0,189,,143,0,1,10.0,51.0,0,Control,0,30,5,0,,60.58394160583942,Engaged,1,2,0,Suburban
671,37,Male,Europe,1,139,Data Course,45,0,3,8.206130174624496,32.0,1,Treatment,0,30,14,0,,37.95620437956204,Lead,5,2,0,Suburban
672,18,Female,Midwest U.S.,0,314,,120,0,2,6.724467781983963,43.0,0,Control,0,30,23,0,,55.47445255474452,Engaged,2,2,0,Rural
673,34,Female,Northeast U.S.,1,102,Data Course,45,0,2,3.761142996702895,24.0,1,Treatment,1,30,26,11,Website,17.51824817518248,Converted,13,3,1,Urban
674,24,Male,Europe,1,58,eBook,30,0,3,5.8126755403590185,19.0,1,Control,0,30,5,0,,27.73722627737226,Engaged,3,2,1,Suburban
675,33,Female,Europe,1,104,eBook,30,0,5,10.0,16.0,0,Treatment,0,30,11,0,,6.569343065693431,Lead,1,1,0,Urban
676,40,Female,Midwest U.S.,0,338,,20,0,3,4.558961208124721,55.0,1,Treatment,0,30,11,0,,77.37226277372264,Engaged,1,2,1,Suburban
677,32,Male,Northeast U.S.,0,177,eBook,30,0,2,10.0,31.0,0,Treatment,0,30,11,0,,39.416058394160586,Lead,5,1,1,Suburban
678,34,Male,West U.S.,0,302,Data Course,45,0,1,8.434078235030734,12.0,1,Control,0,30,0,0,,81.75182481751825,Lead,4,2,0,Rural
679,40,Female,Southwest U.S.,0,363,eBook,30,1,3,4.672935238327839,11.0,0,Control,1,30,6,0,,84.67153284671532,Lead,4,3,0,Suburban
680,31,Male,Europe,0,184,Data Course,45,0,1,6.040623600765255,0.0,1,Treatment,1,30,0,0,,62.04379562043796,Lead,3,3,0,Suburban
681,30,Male,Europe,0,332,eBook,30,0,3,7.180363902796436,44.0,1,Control,0,30,33,237,Website,67.88321167883211,Converted,5,1,1,Urban
682,28,Male,Southwest U.S.,1,68,eBook,30,1,3,8.206130174624496,25.0,1,Control,0,30,18,0,,37.95620437956204,Engaged,2,1,0,Suburban
683,18,Female,Europe,0,85,Bundle,60,1,5,10.0,39.0,0,Treatment,1,30,19,41,Referral,39.416058394160586,Converted,13,5,1,Rural
684,33,Male,Europe,0,386,1-1 Session,42,1,4,7.408311963202673,10.0,0,Control,1,30,29,237,Referral,78.83211678832117,Converted,12,2,1,Suburban
685,37,Male,Europe,1,93,Data Course,45,0,1,7.636260023608906,47.0,0,Treatment,0,30,7,0,,18.248175182481752,Engaged,4,0,0,Rural
686,24,Male,Southwest U.S.,0,258,Bundle,60,1,2,6.610493751780845,8.0,1,Treatment,1,30,16,0,,87.59124087591242,Lead,2,4,1,Urban
687,31,Male,Midwest U.S.,0,165,Bundle,60,1,1,10.0,39.0,0,Control,0,30,22,0,,40.87591240875913,Lead,2,3,0,Rural
688,18,Male,Midwest U.S.,0,103,1-1 Session,99,1,1,3.647168966499776,22.0,1,Treatment,0,30,28,0,,31.38686131386861,Engaged,2,1,0,Rural
689,32,Male,Southwest U.S.,1,151,Bundle,60,1,3,2.2794806040623596,40.0,1,Control,0,30,21,0,,49.63503649635037,Engaged,1,1,0,Suburban
690,41,Male,Midwest U.S.,1,66,,94,0,5,10.0,54.0,0,Treatment,0,30,11,0,,21.16788321167883,Lead,1,1,0,Suburban
691,18,Male,West U.S.,0,304,Data Course,45,0,4,3.5331949362966593,38.0,1,Treatment,1,30,18,87,Email Campaign,75.91240875912408,Converted,4,3,0,Urban
692,43,Male,West U.S.,1,30,Bundle,60,1,3,3.8751170269060133,1.0,0,Treatment,1,30,10,0,,32.846715328467155,Engaged,4,1,0,Rural
693,38,Female,Southwest U.S.,1,115,,78,0,5,7.0663898725933185,61.0,0,Control,0,30,18,0,,14.5985401459854,Engaged,0,0,1,Urban
694,18,Non-binary,Northeast U.S.,0,174,,0,0,5,6.1545976309683725,12.0,1,Control,1,30,13,0,,37.95620437956204,Engaged,0,2,0,Urban
695,52,Female,Europe,0,187,1-1 Session,0,1,-2,5.926649570562137,42.0,1,Treatment,0,30,29,35,Referral,63.503649635036496,Converted,13,0,1,Suburban
696,30,Female,Northeast U.S.,1,14,,186,0,5,7.0663898725933185,30.0,1,Treatment,0,30,25,0,,16.78832116788321,Lead,0,1,0,Urban
697,25,Non-binary,Europe,0,261,eBook,30,0,1,9.801766597468148,43.0,0,Control,1,30,5,0,,58.3941605839416,Engaged,2,2,0,Suburban
698,33,Male,Midwest U.S.,1,127,,17,0,2,6.3825456913746095,47.0,0,Treatment,1,30,10,3,Email Campaign,51.09489051094891,Converted,7,2,0,Urban
699,33,Female,Midwest U.S.,0,291,eBook,30,0,4,8.206130174624496,42.0,0,Treatment,1,30,21,175,Website,56.20437956204379,Converted,8,5,0,Urban
700,30,Female,West U.S.,0,312,1-1 Session,160,1,4,8.548052265233853,4.0,0,Control,0,30,20,0,,95.62043795620438,Lead,2,1,0,Suburban
701,26,Male,Northeast U.S.,1,79,,0,1,2,4.558961208124721,52.0,0,Treatment,0,30,18,0,,27.00729927007299,Engaged,4,3,1,Urban
702,20,Female,Southwest U.S.,1,91,eBook,30,0,4,6.4965197215777275,43.0,1,Treatment,0,30,5,0,,27.00729927007299,Engaged,3,1,0,Suburban
703,41,Female,Europe,0,183,eBook,30,0,2,3.3052468758904223,36.0,0,Control,1,30,23,0,,43.79562043795621,Engaged,1,2,0,Urban
704,20,Female,Midwest U.S.,1,0,Data Course,45,0,4,5.128831359140312,34.0,0,Control,0,30,16,9,Email Campaign,0.7299270072992701,Converted,8,1,1,Rural
705,41,Female,Europe,0,197,Bundle,60,1,4,2.735376724874833,45.0,0,Treatment,0,30,5,0,,43.79562043795621,Lead,2,1,0,Rural
706,23,Male,Southwest U.S.,1,68,eBook,30,0,5,6.040623600765255,26.0,0,Control,0,30,16,0,,16.05839416058394,Lead,4,1,0,Urban
707,36,Male,Europe,0,381,1-1 Session,0,1,2,6.040623600765255,19.0,1,Treatment,1,30,16,0,,67.15328467153284,Engaged,2,0,0,Rural
708,36,Male,West U.S.,1,117,1-1 Session,134,1,2,7.0663898725933185,45.0,0,Control,0,30,30,48,Referral,50.36496350364964,Converted,5,0,0,Rural
709,22,Male,Southwest U.S.,1,21,eBook,30,0,4,9.687792567265031,17.0,0,Treatment,0,30,26,17,Email Campaign,10.218978102189782,Converted,13,0,1,Urban
710,34,Female,Southwest U.S.,0,347,Data Course,45,0,5,8.206130174624496,55.0,0,Treatment,0,30,24,109,Website,77.37226277372264,Converted,13,2,1,Urban
711,18,Male,Europe,0,293,eBook,30,0,4,3.419220906093541,43.0,1,Treatment,0,30,8,0,,81.02189781021897,Lead,4,2,1,Rural
712,18,Non-binary,Europe,0,315,1-1 Session,78,1,1,6.724467781983963,34.0,1,Control,0,30,26,0,,70.07299270072993,Lead,4,2,0,Suburban
713,23,Male,Midwest U.S.,1,33,Bundle,60,1,4,6.838441812187082,49.0,1,Control,0,30,24,0,,13.86861313868613,Lead,4,0,0,Urban
714,26,Male,Europe,0,167,,135,0,1,7.0663898725933185,12.0,1,Control,0,30,10,0,,32.846715328467155,Lead,2,2,1,Rural
715,21,Female,Southwest U.S.,1,35,Data Course,45,0,-2,9.23189644645256,49.0,1,Treatment,0,30,17,0,,27.00729927007299,Lead,2,2,0,Rural
716,22,Female,Europe,0,211,eBook,30,0,1,3.3052468758904223,51.0,0,Control,1,30,1,0,,64.96350364963503,Lead,1,4,0,Urban
717,43,Female,Midwest U.S.,0,180,Data Course,45,0,-3,8.548052265233853,39.0,0,Control,0,30,25,0,,44.52554744525548,Engaged,3,2,0,Urban
718,30,Female,Northeast U.S.,0,300,,0,0,5,9.345870476655678,53.0,0,Control,0,30,12,0,,67.15328467153284,Lead,5,1,1,Urban
719,36,Male,West U.S.,0,161,Data Course,45,0,4,10.0,17.0,1,Control,1,30,12,0,,42.33576642335766,Lead,2,3,1,Urban
720,25,Female,Southwest U.S.,1,51,1-1 Session,34,1,4,4.672935238327839,9.0,1,Treatment,1,30,11,0,,35.76642335766424,Engaged,1,1,0,Urban
721,26,Female,Midwest U.S.,0,206,,133,0,3,10.0,20.0,0,Control,0,30,15,0,,78.83211678832117,Lead,2,0,0,Urban
722,18,Male,West U.S.,1,72,Data Course,45,0,2,5.470753449749666,45.0,0,Control,0,30,17,0,,6.569343065693431,Engaged,2,2,0,Urban
723,40,Male,Europe,0,277,,0,0,4,4.331013147718484,21.0,1,Treatment,0,30,7,0,,56.934306569343065,Engaged,1,3,0,Urban
724,25,Female,Europe,0,172,Data Course,45,0,4,10.0,43.0,1,Treatment,0,30,25,0,,43.06569343065693,Lead,0,3,0,Rural
725,36,Male,Northeast U.S.,0,434,eBook,30,0,5,6.952415842390199,19.0,1,Control,0,30,2,0,,91.97080291970804,Engaged,0,5,1,Rural
726,36,Female,Europe,0,343,eBook,30,0,3,4.331013147718484,29.0,1,Control,0,30,24,0,,82.48175182481752,Lead,2,4,0,Suburban
727,28,Female,West U.S.,1,85,Data Course,45,0,1,4.672935238327839,12.0,0,Treatment,0,30,22,0,,23.35766423357664,Engaged,3,0,0,Suburban
728,38,Male,Midwest U.S.,1,38,1-1 Session,99,1,5,3.761142996702895,28.0,0,Treatment,1,30,35,12,Email Campaign,55.47445255474452,Converted,10,1,0,Urban
729,19,Male,Northeast U.S.,0,151,1-1 Session,114,1,1,9.687792567265031,2.0,0,Control,1,30,25,33,Website,55.47445255474452,Converted,13,4,1,Suburban
730,20,Female,West U.S.,0,121,eBook,30,0,3,7.0663898725933185,22.0,0,Control,0,30,21,0,,33.57664233576642,Lead,2,1,0,Suburban
731,28,Female,Midwest U.S.,0,208,,5,0,1,3.761142996702895,31.0,0,Control,1,30,8,0,,39.416058394160586,Lead,0,5,1,Rural
732,20,Male,West U.S.,0,225,,32,0,1,6.838441812187082,29.0,1,Control,0,30,6,0,,40.87591240875913,Lead,1,2,0,Suburban
733,23,Female,Europe,0,315,1-1 Session,66,1,4,10.0,50.0,1,Treatment,1,30,11,0,,82.48175182481752,Lead,3,2,0,Suburban
734,37,Female,West U.S.,0,226,Bundle,60,1,4,7.750234053812025,10.0,0,Treatment,1,30,12,0,,39.416058394160586,Lead,4,2,0,Urban
735,38,Male,Northeast U.S.,0,342,eBook,30,0,1,6.952415842390199,50.0,0,Treatment,0,30,26,0,,74.45255474452554,Lead,0,5,0,Suburban
736,27,Female,West U.S.,0,333,Data Course,45,0,2,3.419220906093541,22.0,0,Treatment,1,30,8,127,Referral,66.42335766423358,Converted,7,4,1,Urban
737,21,Female,Southwest U.S.,1,84,1-1 Session,28,1,3,8.206130174624496,28.0,0,Control,0,30,1,0,,16.05839416058394,Engaged,4,2,1,Rural
738,38,Male,Europe,0,148,Data Course,45,0,5,10.0,52.0,0,Treatment,0,30,21,0,,54.74452554744526,Lead,2,4,0,Urban
739,31,Female,West U.S.,0,324,1-1 Session,88,1,3,7.52228599340579,67.0,1,Treatment,0,30,14,0,,91.24087591240875,Lead,0,3,0,Urban
740,44,Female,Midwest U.S.,1,28,1-1 Session,108,1,1,10.0,45.0,1,Control,0,30,40,6,Website,49.63503649635037,Converted,8,3,1,Rural
741,19,Male,Europe,0,258,eBook,30,0,2,10.0,10.0,0,Treatment,1,30,22,0,,67.88321167883211,Lead,1,3,0,Rural
742,18,Male,Midwest U.S.,0,324,eBook,30,0,3,7.864208084015143,22.0,0,Treatment,1,30,25,94,Website,83.94160583941606,Converted,12,4,1,Suburban
743,35,Female,Northeast U.S.,1,47,,28,0,3,3.8751170269060133,18.0,1,Control,0,30,18,0,,11.67883211678832,Engaged,3,0,0,Suburban
744,32,Male,Southwest U.S.,1,33,eBook,30,0,2,5.926649570562137,0.0,0,Treatment,1,30,6,0,,18.248175182481752,Lead,2,2,0,Urban
745,22,Female,West U.S.,0,229,eBook,30,0,3,8.092156144421377,26.0,1,Treatment,1,30,2,0,,75.91240875912408,Engaged,2,0,0,Suburban
746,30,Female,Europe,0,130,1-1 Session,75,1,2,10.0,,0,Control,0,30,13,0,,30.656934306569344,Engaged,0,2,1,Urban
747,26,Non-binary,West U.S.,0,194,1-1 Session,90,1,1,8.662026295436968,37.0,0,Control,1,30,0,0,,70.07299270072993,Lead,1,1,1,Rural
748,22,Female,West U.S.,0,306,Data Course,45,0,3,2.051532543656124,28.0,0,Control,0,30,19,0,,75.91240875912408,Engaged,0,2,0,Suburban
749,32,Male,Europe,1,101,1-1 Session,0,1,3,5.128831359140312,37.0,0,Treatment,1,30,17,0,,26.277372262773724,Lead,2,0,1,Suburban
750,26,Female,Southwest U.S.,1,132,eBook,30,1,4,6.4965197215777275,5.0,1,Treatment,1,30,2,70,Email Campaign,22.62773722627737,Converted,7,0,1,Urban
751,20,Female,Southwest U.S.,0,294,eBook,30,1,5,8.320104204827617,13.0,0,Treatment,0,30,19,0,,50.36496350364964,Lead,3,1,0,Suburban
752,30,Female,Northeast U.S.,0,239,eBook,30,0,5,6.724467781983963,44.0,0,Control,0,30,26,0,,59.12408759124088,Lead,3,3,1,Urban
753,41,Female,Europe,1,27,1-1 Session,22,1,5,10.0,,1,Treatment,1,30,6,7,Website,8.02919708029197,Converted,5,2,1,Rural
754,26,Female,Europe,0,330,,0,1,3,9.915740627671267,6.0,1,Treatment,1,30,6,0,,65.69343065693431,Lead,0,3,0,Suburban
755,33,Male,Midwest U.S.,1,39,eBook,30,0,4,9.23189644645256,,0,Control,1,30,1,0,,8.02919708029197,Engaged,3,2,0,Urban
756,59,Female,Midwest U.S.,0,241,Data Course,45,0,3,5.470753449749666,44.0,0,Control,0,30,15,0,,90.51094890510949,Lead,0,2,0,Suburban
757,28,Male,Midwest U.S.,0,100,Bundle,60,1,5,5.584727479952783,30.0,0,Treatment,0,30,19,0,,41.6058394160584,Lead,3,0,0,Suburban
758,42,Male,Southwest U.S.,0,350,eBook,30,0,1,7.636260023608906,18.0,0,Control,0,30,16,0,,79.56204379562044,Engaged,1,4,0,Rural
759,33,Male,Northeast U.S.,0,260,Data Course,45,1,3,5.242805389343428,15.0,0,Control,0,30,6,0,,45.25547445255474,Lead,1,2,0,Suburban
760,40,Male,Northeast U.S.,0,292,Data Course,45,0,3,8.662026295436968,50.0,1,Control,0,30,22,46,Email Campaign,78.83211678832117,Converted,10,1,1,Suburban
761,37,Female,West U.S.,1,89,Bundle,60,1,3,4.672935238327839,53.0,1,Control,0,30,18,0,,29.92700729927008,Engaged,5,0,0,Suburban
762,37,Male,Northeast U.S.,0,242,,23,0,3,8.320104204827617,13.0,1,Treatment,0,30,23,135,Website,62.77372262773723,Converted,8,2,1,Suburban
763,31,Female,Midwest U.S.,0,206,1-1 Session,40,1,1,8.889974355843204,20.0,0,Treatment,1,30,22,0,,71.53284671532847,Engaged,4,4,0,Urban
764,26,Female,Europe,0,358,eBook,30,0,1,5.584727479952783,17.0,0,Control,1,30,9,0,,75.18248175182481,Lead,1,3,0,Urban
765,37,Female,West U.S.,0,98,Data Course,45,0,4,8.662026295436968,65.0,1,Treatment,0,30,16,0,,37.22627737226277,Lead,0,0,1,Urban
766,22,Female,Southwest U.S.,0,234,eBook,30,0,5,10.0,16.0,0,Control,0,30,25,26,Website,82.48175182481752,Converted,13,3,1,Urban
767,31,Female,Northeast U.S.,1,74,1-1 Session,41,1,2,2.963324785281069,1.0,1,Control,1,30,0,0,,18.248175182481752,Lead,2,0,1,Urban
768,33,Female,Europe,0,319,,0,0,2,5.128831359140312,42.0,0,Control,1,30,5,195,Email Campaign,67.15328467153284,Converted,9,2,1,Suburban
769,30,Female,Midwest U.S.,1,145,Data Course,45,0,3,9.915740627671267,31.0,0,Control,0,30,14,0,,29.92700729927008,Engaged,3,0,0,Rural
770,44,Male,Southwest U.S.,0,274,1-1 Session,130,1,1,7.0663898725933185,35.0,1,Control,0,30,2,0,,70.8029197080292,Lead,1,3,0,Urban
771,21,Female,Southwest U.S.,0,350,eBook,30,0,1,5.926649570562137,16.0,0,Control,0,30,21,0,,89.05109489051095,Lead,4,2,0,Urban
772,38,Non-binary,Northeast U.S.,0,217,eBook,30,0,4,6.4965197215777275,52.0,0,Treatment,0,30,15,0,,38.68613138686132,Lead,5,1,0,Urban
773,31,Non-binary,Europe,1,71,eBook,30,0,1,7.636260023608906,30.0,1,Treatment,1,30,1,0,,27.73722627737226,Engaged,5,1,0,Suburban
774,31,Male,Midwest U.S.,0,341,,0,0,3,7.978182114218262,17.0,0,Control,1,30,2,0,,79.56204379562044,Engaged,1,1,0,Urban
775,37,Female,Midwest U.S.,1,42,,8,0,3,7.636260023608906,6.0,1,Treatment,1,30,5,0,,24.817518248175183,Lead,4,2,0,Rural
776,18,Male,Midwest U.S.,0,132,Data Course,45,0,4,10.0,24.0,0,Control,0,30,16,0,,35.76642335766424,Lead,1,4,0,Urban
777,27,Female,Midwest U.S.,1,55,eBook,30,1,5,1.3676883624374165,49.0,0,Treatment,0,30,27,0,,8.75912408759124,Engaged,4,2,0,Urban
778,18,Female,Northeast U.S.,0,147,Bundle,60,1,4,8.548052265233853,35.0,0,Treatment,0,30,6,0,,52.55474452554745,Lead,1,3,0,Suburban
779,28,Male,Northeast U.S.,0,185,,12,1,5,2.165506573859242,47.0,1,Treatment,1,30,11,57,Website,63.503649635036496,Converted,12,1,1,Rural
780,39,Female,Europe,0,127,,93,0,3,5.014857328937193,34.0,0,Control,0,30,14,0,,56.20437956204379,Lead,3,2,1,Suburban
781,22,Male,West U.S.,0,242,Data Course,45,0,2,10.0,45.0,0,Treatment,0,30,9,0,,75.91240875912408,Lead,5,1,0,Suburban
782,26,Non-binary,Northeast U.S.,0,279,Data Course,45,0,5,8.776000325640087,14.0,0,Control,1,30,4,25,Referral,79.56204379562044,Converted,10,3,1,Urban
783,24,Non-binary,Midwest U.S.,0,141,Data Course,45,0,1,5.128831359140312,50.0,0,Control,1,30,0,0,,41.6058394160584,Lead,2,3,1,Rural
784,41,Male,Europe,0,249,eBook,30,0,1,7.294337932999554,22.0,0,Control,1,30,6,0,,48.17518248175183,Engaged,0,1,0,Urban
785,18,Female,Midwest U.S.,0,314,Data Course,45,0,1,10.0,39.0,0,Treatment,1,30,4,0,,78.1021897810219,Lead,0,3,0,Rural
786,37,Male,Northeast U.S.,0,412,Bundle,60,1,4,10.0,43.0,0,Control,0,30,11,0,,72.99270072992701,Engaged,1,2,0,Urban
787,19,Male,Europe,1,119,Bundle,60,1,3,7.750234053812025,36.0,1,Treatment,0,30,13,0,,37.22627737226277,Lead,0,0,0,Urban
788,22,Female,Midwest U.S.,0,350,Data Course,45,1,5,10.0,47.0,0,Treatment,0,30,8,0,,86.86131386861314,Engaged,2,4,0,Urban
789,25,Male,West U.S.,1,90,Bundle,60,1,4,1.8235844832498884,,0,Treatment,1,30,6,0,,13.86861313868613,Lead,1,3,0,Rural
790,30,Female,Southwest U.S.,1,65,Data Course,45,0,4,8.548052265233853,50.0,0,Control,0,30,22,0,,24.087591240875916,Lead,3,0,1,Urban
791,18,Non-binary,Southwest U.S.,0,208,eBook,30,0,3,8.092156144421377,41.0,1,Control,0,30,23,0,,55.47445255474452,Engaged,3,2,0,Suburban
792,27,Male,Midwest U.S.,0,170,,37,0,1,2.621402694671715,17.0,0,Treatment,1,30,9,0,,57.66423357664233,Engaged,3,5,0,Urban
793,18,Female,Southwest U.S.,0,329,Data Course,45,0,1,9.23189644645256,42.0,1,Control,0,30,13,0,,75.91240875912408,Lead,5,2,1,Suburban
794,19,Female,West U.S.,1,112,Bundle,60,1,5,4.900883298734075,23.0,1,Treatment,1,30,11,0,,8.75912408759124,Engaged,2,0,0,Suburban
795,29,Female,West U.S.,0,310,1-1 Session,4,1,2,7.52228599340579,13.0,1,Control,0,30,16,0,,84.67153284671532,Lead,0,2,0,Suburban
796,30,Female,Midwest U.S.,1,78,,41,0,4,6.952415842390199,20.0,0,Treatment,1,30,8,0,,35.76642335766424,Lead,3,0,0,Rural
797,18,Female,West U.S.,1,78,Data Course,45,1,5,8.548052265233853,0.0,0,Control,1,30,9,0,,17.51824817518248,Engaged,3,0,1,Suburban
798,30,Female,Southwest U.S.,1,52,Data Course,45,0,3,6.1545976309683725,13.0,0,Treatment,0,30,0,0,,39.416058394160586,Engaged,2,2,0,Suburban
799,42,Non-binary,Midwest U.S.,0,284,,166,0,3,4.444987177921602,30.0,0,Control,0,30,14,0,,81.75182481751825,Lead,2,4,0,Urban
800,25,Female,Southwest U.S.,1,101,,100,0,1,8.434078235030734,49.0,1,Control,0,30,23,0,,31.38686131386861,Engaged,1,1,1,Urban
801,52,Female,West U.S.,0,309,Data Course,45,0,2,7.636260023608906,30.0,1,Treatment,1,30,0,0,,68.61313868613139,Lead,3,3,0,Urban
802,27,Female,West U.S.,1,11,eBook,30,0,4,7.978182114218262,27.0,1,Control,0,30,31,3,Website,37.95620437956204,Converted,12,1,1,Suburban
803,22,Female,Europe,0,328,,0,0,4,8.092156144421377,20.0,0,Treatment,0,30,20,0,,93.43065693430655,Lead,3,3,0,Urban
804,20,Female,Northeast U.S.,0,167,,50,0,5,10.0,46.0,1,Control,0,30,31,124,Email Campaign,63.503649635036496,Converted,12,0,1,Urban
805,21,Female,Northeast U.S.,0,409,eBook,30,0,4,4.900883298734075,56.0,0,Treatment,0,30,18,0,,74.45255474452554,Engaged,2,3,0,Rural
806,18,Male,Midwest U.S.,0,351,1-1 Session,110,1,3,6.268571661171491,34.0,0,Treatment,0,30,12,167,Website,83.94160583941606,Converted,13,0,1,Urban
807,37,Male,Southwest U.S.,0,163,Data Course,45,0,2,3.761142996702895,9.0,0,Control,0,30,7,0,,44.52554744525548,Engaged,1,0,0,Suburban
808,25,Female,Northeast U.S.,1,110,eBook,30,0,2,7.408311963202673,11.0,0,Treatment,1,30,0,0,,11.67883211678832,Lead,3,1,0,Rural
809,32,Female,Midwest U.S.,0,310,eBook,30,1,3,10.0,19.0,0,Treatment,1,30,10,0,,71.53284671532847,Lead,2,3,0,Suburban
810,37,Female,West U.S.,0,261,Data Course,45,0,5,7.978182114218262,16.0,1,Control,1,30,1,0,,61.31386861313869,Lead,2,2,0,Urban
811,31,Female,Northeast U.S.,0,316,,58,0,4,6.610493751780845,19.0,0,Treatment,0,30,20,0,,80.2919708029197,Engaged,3,4,0,Suburban
812,41,Male,Southwest U.S.,0,389,eBook,30,0,1,5.926649570562137,0.0,0,Control,0,30,12,0,,69.34306569343066,Engaged,5,1,0,Rural
813,37,Male,Europe,0,397,,0,0,5,8.320104204827617,43.0,0,Treatment,0,30,18,0,,78.83211678832117,Engaged,2,1,0,Urban
814,35,Female,Europe,1,85,,0,0,-2,9.117922416249444,37.0,1,Control,0,30,8,0,,24.817518248175183,Engaged,3,1,1,Rural
815,18,Male,Northeast U.S.,0,319,,5,0,3,7.864208084015143,,0,Treatment,1,30,26,0,,87.59124087591242,Lead,3,0,0,Urban
816,33,Non-binary,Europe,1,130,1-1 Session,112,1,5,5.356779419546547,41.0,0,Treatment,1,30,12,0,,34.306569343065696,Engaged,2,2,0,Rural
817,30,Male,Midwest U.S.,0,308,1-1 Session,78,1,5,4.103065087312247,37.0,0,Control,0,30,14,68,Referral,67.15328467153284,Converted,5,2,1,Urban
818,34,Female,Southwest U.S.,1,114,1-1 Session,0,1,5,5.584727479952783,18.0,0,Treatment,1,30,17,38,Referral,43.06569343065693,Converted,4,2,1,Urban
819,39,Male,West U.S.,0,181,,0,1,2,9.003948386046323,51.0,1,Treatment,1,30,19,0,,35.76642335766424,Lead,3,3,0,Rural
820,22,Male,Southwest U.S.,1,103,Data Course,45,1,2,6.838441812187082,53.0,0,Treatment,0,30,23,21,Email Campaign,42.33576642335766,Converted,5,0,1,Urban
821,22,Male,West U.S.,1,25,eBook,30,0,2,2.8493507550779498,,1,Treatment,0,30,19,0,,6.569343065693431,Lead,0,2,0,Suburban
822,28,Female,Europe,0,390,eBook,30,0,2,5.128831359140312,39.0,0,Treatment,0,30,28,0,,75.18248175182481,Engaged,3,3,0,Suburban
823,32,Female,Midwest U.S.,0,390,1-1 Session,150,1,1,5.470753449749666,30.0,1,Treatment,0,30,25,0,,79.56204379562044,Engaged,2,2,0,Urban
824,22,Male,West U.S.,0,200,,0,0,5,5.926649570562137,43.0,0,Treatment,0,30,25,54,Referral,59.12408759124088,Converted,13,3,0,Suburban
825,22,Male,Europe,1,91,Data Course,45,0,5,7.0663898725933185,32.0,0,Treatment,1,30,15,0,,26.277372262773724,Engaged,0,1,0,Suburban
826,30,Female,West U.S.,0,364,Data Course,45,0,5,4.900883298734075,23.0,1,Treatment,1,30,22,222,Website,97.8102189781022,Converted,9,3,1,Rural
827,29,Female,Northeast U.S.,0,176,eBook,30,0,1,10.0,51.0,0,Treatment,1,30,31,0,,59.12408759124088,Engaged,2,1,0,Urban
828,29,Male,Southwest U.S.,0,256,,8,0,5,5.584727479952783,25.0,1,Control,0,30,11,0,,65.69343065693431,Engaged,0,2,0,Rural
829,38,Non-binary,Midwest U.S.,1,56,Data Course,45,0,1,10.0,15.0,1,Control,1,30,6,0,,13.138686131386862,Lead,2,0,0,Suburban
